angulo;13;15;17;19;21;23;25;27;29;31;33;35
0.125664;0.00000;0.00000;44.28308;79.91492;108.72902;132.51329;152.48018;169.48116;184.13182;196.88831;208.09585;218.02055
0.127409;0.00000;4.26857;48.30191;83.01302;111.08255;134.25223;153.70318;170.26485;184.53693;196.96378;207.88172;217.54997
0.129154;0.00000;9.18797;52.08348;85.89764;113.24185;135.81282;154.76115;170.89487;184.79815;196.90390;207.53971;216.95813
0.130900;0.00000;13.85028;55.63736;88.57776;115.21539;137.20312;155.66182;171.37864;184.92266;196.71559;207.07657;216.25161
0.132645;0.00000;18.26551;58.97280;91.06201;117.01132;138.43088;156.41261;171.72330;184.91734;196.40553;206.49879;215.43674
0.134390;0.00000;22.44330;62.09871;93.35873;118.63750;139.50358;157.02065;171.93571;184.78881;195.98015;205.81260;214.51959
0.136136;0.00000;26.39300;65.02370;95.47595;120.10151;140.42841;157.49284;172.02248;184.54346;195.44561;205.02398;213.50599
0.137881;0.00000;30.12358;67.75605;97.42141;121.41065;141.21229;157.83577;171.98997;184.18740;194.80784;204.13870;212.40153
0.139626;0.00000;33.64374;70.30378;99.20258;122.57193;141.86189;158.05582;171.84427;183.72652;194.07253;203.16228;211.21159
0.141372;0.00000;36.96186;72.67461;100.82665;123.59213;142.38364;158.15911;171.59127;183.16647;193.24513;202.10001;209.94133
0.143117;0.00000;40.08604;74.87596;102.30055;124.47777;142.78369;158.15152;171.23659;182.51269;192.33092;200.95698;208.59568
0.144862;0.00000;43.02408;76.91502;103.63095;125.23510;143.06800;158.03873;170.78567;181.77040;191.33492;199.73808;207.17939
0.146608;2.51452;45.78351;78.79870;104.82429;125.87019;143.24228;157.82616;170.24372;180.94460;190.26197;198.44799;205.69702
0.148353;6.22070;48.37161;80.53368;105.88676;126.38883;143.31202;157.51905;169.61574;180.04010;189.11671;197.09120;204.15291
0.150098;9.73366;50.79538;82.12638;106.82433;126.79662;143.28251;157.12243;168.90653;179.06153;187.90360;195.67203;202.55126
0.151844;13.06091;53.06159;83.58299;107.64274;127.09894;143.15884;156.64112;168.12073;178.01332;186.62690;194.19460;200.89607
0.153589;16.20972;55.17677;84.90949;108.34753;127.30098;142.94588;156.07978;167.26275;176.89972;185.29072;192.66287;199.19117
0.155334;19.18707;57.14720;86.11162;108.94402;127.40771;142.64834;155.44286;166.33686;175.72480;183.89899;191.08063;197.44024
0.157080;21.99972;58.97896;87.19493;109.43734;127.42392;142.27073;154.73464;165.34713;174.49249;182.45545;189.45152;195.64680
0.158825;24.65421;60.67790;88.16476;109.83242;127.35422;141.81739;153.95923;164.29749;173.20653;180.96372;187.77901;193.81421
0.160570;27.15682;62.24965;89.02624;110.13400;127.20304;141.29248;153.12057;163.19169;171.87051;179.42726;186.06644;191.94569
0.162316;29.51363;63.69965;89.78434;110.34667;126.97464;140.70000;152.22245;162.03333;170.48789;177.84938;184.31700;190.04432
0.164061;31.73051;65.03316;90.44381;110.47480;126.67310;140.04380;151.26850;160.82587;169.06197;176.23323;182.53372;188.11305
0.165806;33.81311;66.25521;91.00925;110.52264;126.30237;139.32756;150.26222;159.57262;167.59590;174.58185;180.71954;186.15469
0.167552;35.76690;67.37069;91.48507;110.49423;125.86621;138.55483;149.20694;158.27676;166.09271;172.89814;178.87723;184.17194
0.169297;37.59713;68.38427;91.87554;110.39350;125.36826;137.72901;148.10586;156.94131;164.55529;171.18487;177.00946;182.16736
0.171042;39.30890;69.30049;92.18474;110.22419;124.81200;136.85334;146.96205;155.56920;162.98643;169.44470;175.11879;180.14340
0.172788;40.90710;70.12370;92.41661;109.98992;124.20078;135.93097;145.77847;154.16320;161.38878;167.68016;173.20763;178.10240
0.174533;42.39645;70.85809;92.57495;109.69416;123.53781;134.96489;144.55793;152.72600;159.76486;165.89368;171.27831;176.04660
0.176278;43.78152;71.50771;92.66340;109.34024;122.82617;133.95797;143.30312;151.26013;158.11710;164.08755;169.33304;173.97812
0.178024;45.06670;72.07644;92.68546;108.93137;122.06882;132.91297;142.01664;149.76804;156.44783;162.26400;167.37394;171.89899
0.179769;46.25623;72.56803;92.64451;108.47062;121.26859;131.83253;140.70096;148.25206;154.75924;160.42512;165.40302;169.81115
